X_component	Y_component	Z_component
4.660508	12.58932	-14.360744
-12.261703	-6.0528016	7.1195636
10.067832	-7.1937118	12.465936
-13.675944	0.8977123	-10.639385
-14.649884	1.9207323	4.697783
8.984315	16.818592	-3.656031
-7.0226483	7.5949244	-7.7655687
-8.703217	-12.830614	1.8222538
7.3339195	-6.6019697	-1.878038
14.416279	-8.25946	7.4861135
-1.3740702	-14.419459	18.836647
-3.6391685	-2.0221431	16.0865
-17.833002	10.7106905	5.0539145
6.1250515	-6.203605	-20.06519
9.461061	15.799046	5.9478097
3.310589	-0.39595613	-2.3465712
-1.5936602	11.439414	17.443848
-10.656783	21.39069	3.8406749
7.3002596	-13.991835	0.55723894
0.061609577	10.594113	8.814039
1.7626107	3.926541	-18.291292
-11.7877655	-6.000577	7.17825
6.54548	-3.8176744	3.384782
9.310834	16.256489	-3.3700118
1.5135524	-11.270323	-11.044677
8.820715	-17.681389	-4.4031734
-9.240848	21.158003	5.00861
1.3212123	16.17735	-3.092127
-8.482644	15.385461	-12.798458
7.99492	-12.8317995	7.6662965
-9.893799	7.4852824	-14.079665
-17.011375	4.7604184	-15.064596
16.72927	-12.985292	-8.655305
-2.240378	1.5914586	-8.14491
-17.836803	-1.9286387	7.0286894
-6.3833303	19.994566	-2.7261536
3.6119869	-3.68941	-19.792368
12.223687	14.718579	1.9980026
17.014996	0.090144046	-3.1420035
-6.1907554	-7.6649404	-12.908932
13.639969	11.384237	-12.100087
4.202393	-19.163252	0.47882333
9.3912945	-3.2917378	-10.508112
18.078075	6.0612693	-2.6537592
-17.496084	-14.84458	-0.22768177
20.052961	-8.3457985	2.3332028
0.5246002	-4.7985187	-10.930216
-4.480833	5.8657837	-0.84861517
1.6629072	-5.7711186	-4.5855927
7.869055	-13.189414	8.098981
-1.8101234	2.3502407	6.4991436
7.2152176	-6.9168744	-2.356375
11.179148	-10.980507	17.92445
13.186227	-13.098957	4.2836156
9.924488	-0.48087367	8.05921
-1.666012	-2.5051696	-1.6488537
1.3730241	10.505577	15.948806
-0.46379325	8.424034	-22.206415
-1.5531243	-5.787065	-3.2931762
12.265911	11.568019	-13.483088
14.477255	-6.996642	-4.6615815
9.206252	8.853768	10.0866
13.790199	-13.034744	1.0603042
12.627528	15.436105	5.0121284
3.339863	21.087227	-5.538121
-0.43201664	-8.226582	-10.529194
-5.1633162	0.47628647	-9.994532
11.785481	-0.7875378	-6.5127597
-20.542704	-11.092192	-7.915397
-2.9131527	-0.38094923	13.638363
0.83460456	10.919202	1.3835707
11.116745	1.0900755	-6.4930415
-9.758209	13.489384	1.9008697
0.45168275	8.15715	18.588072
9.372599	15.8646345	-8.901798
4.081237	13.207655	-7.46126
10.710086	-18.276255	-4.999812
-0.1556291	-6.025647	-2.5044498
-5.968524	22.584852	-3.3660846
-10.593694	-19.330893	4.1875896
18.176598	-11.8102	-8.195475
7.034985	-11.27152	-2.9122298
1.7738286	-3.609554	0.50471413
-0.11297938	-11.628534	9.530697
1.573711	8.466049	14.634937
-3.8014045	-12.018191	4.04011
-11.764665	-4.038841	3.331288
8.990311	-4.7086897	-11.027067
-5.292207	-19.517853	-10.252866
11.279387	16.27199	7.1916986
-7.9942904	3.63379	-3.569207
-0.7651527	7.342872	-22.6264
-0.34153837	-8.110555	17.501303
-24.378542	-1.335872	2.116353
-15.6076765	17.102945	-7.619903
-2.2729633	-8.738999	3.1093788
8.265681	7.0377374	2.366878
21.504383	0.83387095	9.959905
-21.82092	0.95538443	9.259476
2.1968973	-23.588625	-4.1698027
-5.2449517	0.543606	-23.605797
1.4461044	-18.396576	-15.330244
-0.70378435	3.5208297	5.891177
3.8714495	24.223705	2.2530842
-14.6703005	-8.1620245	0.53000826
-1.3772938	3.5446558	-6.1935916
-18.76217	-3.178379	-12.624917
-8.322033	-5.1758265	-21.469503
14.700346	2.1651304	13.716131
-21.84268	-6.8925557	-4.9473214
2.5214086	-17.277555	-4.319723
9.985879	-0.66726995	0.69037026
2.3359134	15.732703	-1.964939
-5.580749	-5.7009473	7.3666267
-5.345302	1.5993856	7.8532076
-4.0142584	-20.724182	-4.3204017
-3.2698083	2.9264333	-6.769982
11.385389	-1.9833058	0.8273336
3.4569123	18.549696	-12.704243
3.1379988	15.954022	-1.4362723
-8.259763	20.034258	-7.944443
13.981838	7.4053473	-9.49246
8.434806	-13.622005	17.143904
3.9779284	8.776971	5.41646
3.5957887	13.198607	-8.823334
6.1855335	-2.8252978	-11.9551525
-5.292207	-19.517853	-10.252866
-0.18393122	10.379116	6.297247
-11.284071	-18.593075	-6.5386696
14.286499	-12.585245	-0.028481202
15.209611	0.58645815	-11.552922
0.13147837	-10.024503	-12.030663
-0.1839235	10.379126	6.29726
14.835449	-13.519163	12.269725
10.095078	5.183509	-19.974274
15.342123	-14.29419	-9.211198
-21.35684	-9.544376	-6.6839323
0.5442835	-0.028406695	19.545862
16.835958	6.8845906	-15.887949
-2.0198317	21.866173	2.0895119
5.057288	-6.2631707	-18.886272
21.360224	0.8380058	9.982095
11.449025	1.4517391	-6.043135
9.207388	22.52755	-3.141235
1.0604439	-11.198808	-11.155739
-24.880445	-3.5121253	2.0531044
-11.981189	7.9505687	-16.541147
23.126513	8.018581	0.09427987
-15.717945	0.88169384	12.314277
-14.587694	16.987772	-6.6111526
-15.171294	6.6446123	18.009115
11.784394	-2.7489555	18.131273
16.635815	-4.0641932	5.888487
-16.562683	-5.852143	0.027862294
4.412615	-7.5497622	9.543685
23.222372	8.028265	0.11827838
4.742711	10.181145	4.521648
4.505602	20.991045	4.2208633
3.117057	-10.7893915	14.543916
17.447756	-0.39661673	-3.8107483
-2.4055445	-2.5049045	-21.215563
-4.165307	2.266721	-7.568149
9.509146	9.857803	10.543391
-6.286478	-11.304515	-10.969482
-2.117649	-8.610006	3.3965836
1.5540224	-0.45349973	-7.433757
6.7325845	9.689103	10.910338
-1.0455207	-12.626717	-0.9575427
3.8573344	-20.829782	10.395716
-21.808624	-7.4262023	-5.2292666
4.239862	-23.959211	-1.1994553
8.750278	1.2924559	-1.2192866
15.1342535	11.693617	-12.025223
-15.364475	0.2621822	12.332384
-6.117707	15.738887	11.052757
0.07594046	9.7846	14.823948
2.050688	-5.3754554	17.973192
12.132787	-2.1753855	1.9140539
2.050711	-5.3754334	17.973211
0.109627254	-8.197605	-5.7538958
-17.255949	13.91646	5.4608374
8.700526	-20.268536	4.464953
8.324675	-2.3756511	18.271278
-5.4242077	13.342976	6.586408
1.9790672	15.509325	-3.5476542
-6.429091	19.254063	-4.2043843
-0.35902846	20.354004	-9.924091
15.428281	9.125625	9.714345
-15.343515	17.538527	-4.3244863
-1.3706989	-14.071518	17.443754
0.5327095	5.6863394	15.706983
-7.936919	4.0021577	14.874726
-10.587642	-1.2206651	-17.990593
5.755218	-17.25101	-4.1431217
-8.136914	-7.2912517	-1.2335839
3.4718966	12.6626005	-17.151426
15.601951	-8.3689375	7.4006443
-11.194744	-4.674974	-6.069788
16.242537	11.010568	9.668573
-6.961642	-17.696623	12.352573
-2.5045938	9.287178	-10.138706
8.367785	6.874447	2.5656762
-16.717323	-13.961628	-10.310394
9.439317	15.7977915	5.939091
-17.395452	-4.586982	-9.311751
15.435703	-4.1560493	6.901313
-17.249828	14.346523	5.415958
-6.7133036	3.1766222	-18.46467
8.32732	6.810211	-10.101914
14.4676695	-13.429894	0.47785926
-0.094696246	3.8724577	-5.7241755
3.6098013	-21.14607	9.797918
-6.1099057	-19.394987	4.8272557
-0.38422838	20.494495	-10.043212
10.066907	15.313215	4.6156054
9.819532	-0.44373912	7.9771132
0.20955312	11.366659	1.6220832
-15.177047	-8.20179	-6.1025114
11.791514	10.204385	-0.11495904
19.840544	12.08617	3.8509443
11.278883	-11.026216	17.869968
13.619223	-2.5724602	2.790554
11.537193	15.143818	15.104018
14.024046	-2.460774	3.2910168
4.8916945	-9.210415	14.881951
0.6265868	6.3525233	9.400377
-13.5320835	-0.41072693	15.0127735
-9.995871	10.0034275	1.5249307
14.22479	-9.319686	-12.94215
2.346823	-20.50236	6.6125937
14.0245905	1.9978412	-16.949059
-10.233153	-3.4860952	-17.712654
5.486886	22.55081	2.0086074
-17.881115	10.330813	-1.8901032
7.9747057	-2.2613533	18.338257
-7.999242	3.9548538	14.801494
-5.772063	17.944183	8.748865
7.8740373	-14.381841	-9.594271
-1.4520682	17.278399	13.855207
10.337343	-7.0215416	13.019079
15.824535	-4.017302	6.4022512
-7.1758695	-19.216751	4.518091
-9.434626	6.964734	6.765218
-12.212889	-6.4239364	-14.230358
-0.7902033	-7.853117	-5.691907
9.483955	2.4536905	-4.6706185
2.1101592	-3.4436126	0.41625357
14.5253935	-2.5679483	2.7739816
-1.5533834	1.2125978	12.521277
-7.5541635	2.504937	-1.4200022
-7.3249245	-22.501871	7.306209
16.483131	2.6223266	15.862317
16.126448	-4.388056	7.600441
-6.2260947	14.999619	-2.1044416
-1.1411091	21.64851	-9.238522
11.580541	10.774927	-14.75125
-6.604885	-12.120044	-12.623895
-4.6153936	-12.827752	13.586005
0.6097446	-13.7241955	11.321903
4.487498	19.887705	-12.831172
-4.253289	5.6461496	-1.1618618
-12.798924	-9.864687	7.147959
3.4230168	-19.607008	-13.288721
0.048876293	21.263004	8.547316
1.6741499	-12.626682	-10.455507
10.034017	15.844032	-7.8917174
-6.3086505	10.408591	-3.2060266
5.8144445	9.721508	-2.80648
5.0694656	-2.7051044	-13.314479
13.67361	-10.530644	-14.797013
3.8264198	6.3895016	0.29230434
9.295501	16.189373	6.778588
-24.674055	-0.22981729	1.6766322
-12.65866	2.7622595	11.516711
9.684381	5.475187	-19.23604
4.516959	2.1819386	-22.62241
-9.60477	5.1085386	-5.70283
15.621125	7.1007714	10.318632
-3.9594736	-12.280193	4.1305537
-10.970732	-11.45155	8.368406
9.942297	15.827494	-9.24749
19.75067	0.7472549	-1.5815479
14.42993	7.3282967	-7.8576326
-17.575766	3.132764	1.366521
6.3594112	-23.572802	-1.1504666
9.22875	-17.792747	-4.516053
13.94513	-8.749178	-13.139709
-2.154069	0.35725933	-14.947943
-18.778095	-2.6577337	-15.086956
8.150785	-3.9222164	-11.1297035
21.026327	-8.609567	1.4960934
-7.7175064	-5.79702	-22.444147
-8.167218	-8.958319	-6.7365704
15.216262	0.5868718	-11.546927
-19.706165	-12.143086	-8.705061
-12.366056	0.36355624	-14.46833
3.7344115	8.3539095	5.6737876
-20.39196	-1.1597153	-1.3668838
-9.229697	-0.43404183	5.3469577
-6.100876	-11.119914	-11.663372
3.9198294	22.113827	-4.6856003
0.62504834	6.3567963	9.399613
3.5443761	12.92401	-16.33717
11.334614	14.89907	-11.886947
9.082601	-7.69796	11.977288
9.494864	17.131805	8.359087
-9.730229	-15.659927	-4.5355864
-15.274275	-13.834936	-10.929099
9.810725	17.936512	9.450326
-20.649048	-9.368328	3.2164733
-3.7574997	-20.661509	-3.4586427
-7.2415004	-3.7125626	1.54811
8.324805	-2.375712	18.271254
5.1638284	-9.969173	-3.2195547
-3.7277634	3.763766	2.9804678
5.8873467	-9.537106	0.7754428
10.396571	-17.565498	10.983146
10.835069	-3.206078	9.975372
-14.543113	-5.71325	-0.9504553
3.76654	-17.466951	-4.2829523
12.461982	10.143915	-0.4146784
-6.1538377	-11.095395	-10.234946
9.963557	2.793325	-2.132078
15.663179	16.326904	1.1415061
3.060244	15.377586	-1.4548634
15.341988	-14.294188	-9.211419
-15.608271	9.405559	-8.838083
7.4961925	-17.305315	-4.028479
-0.9115331	19.230692	-8.554453
-20.47672	-7.6322203	4.36233
-24.787687	-2.7429059	2.011039
-9.629407	12.29801	12.106027
-6.4435034	-1.2736397	-9.355255
-10.13324	-5.2804346	12.731625
3.18213	-1.9047389	-5.5179305
1.6712179	-22.91793	-5.8254824
-4.92245	-1.5242388	-3.0273502
13.894784	-9.601356	6.8445687
14.171315	-11.390273	6.0861936
-6.2725554	-2.2073698	5.035212
2.873465	14.81814	12.043525
-17.197023	13.777537	5.4201517
-1.1722053	-5.8413715	-1.6588291
-6.6159425	3.3919907	-18.434395
-1.1266514	0.23646434	21.856857
-6.3147345	16.68767	-13.742039
0.38364086	0.0014555183	19.736681
-10.072548	7.3619123	5.9420805
-10.33234	-5.883164	13.364966
6.109534	-8.725847	14.922122
-20.282894	-0.87553173	6.9721937
-0.445983	-4.1711583	8.898244
-18.744864	9.8704815	-2.1265314
-0.47876278	4.1314864	5.4609556
-17.797558	10.353267	5.2167225
-1.1750292	-19.25525	13.625092
13.791561	1.9009919	-16.744162
11.3016	-0.45393378	-7.969674
-9.732065	7.5504236	-14.136758
1.7254945	-11.244666	-10.905041
-5.6483254	6.3783283	5.9349566
-10.101288	-1.5063326	17.896868
-4.878832	-1.9875457	-9.131561
1.3643308	-10.061267	-10.897002
0.10259317	7.700467	-10.797395
-17.249832	14.346528	5.4159565
-7.750118	3.3279684	-3.0250025
7.2609367	-8.014165	-2.2960277
8.294692	-8.205149	-1.4123015
7.7033377	-8.202952	14.556454
2.46903	14.602063	-6.0107284
9.202443	-4.0356565	-9.465134
0.9494504	-0.17007068	19.639135
8.213659	6.356047	-9.366245
9.549823	-4.6511297	9.280271
-1.5020566	-14.056675	-1.2699071
-3.5736876	-15.530638	-0.776121
-6.220178	14.999942	-2.102659
-5.0717864	13.921205	7.209763
-7.222478	-3.7159834	1.5532104
-10.837389	-3.4305482	-4.8291903
-0.31683376	-4.733246	-10.952417
3.422897	-19.60749	-13.287954
-4.3182077	-20.806786	-5.4632483
16.121984	12.23025	8.702561
1.9024045	-4.066733	0.17537637
-0.7432389	6.8192487	16.109852
0.7087419	2.2011206	-15.864074
6.561609	-8.7836685	-1.3275532
-3.3866894	6.5611954	9.578301
13.303499	15.439723	-6.5156164
-6.5272474	19.28866	-4.211072
2.1050084	7.3964167	18.560066
0.43356475	-13.74807	11.031195
10.07733	15.782122	-5.1240234
-7.6005797	-15.688767	12.815088
4.1763725	-7.304355	-19.649876
14.78992	8.102674	9.114855
-5.793111	-15.204248	0.5040362
14.4858465	-10.275401	6.76041
-0.057863787	4.0678563	-5.4004107
9.891992	15.961835	-4.9148555
1.0116578	-14.335888	-9.788549
0.0358222	21.279232	8.525791
-9.149064	-0.29314876	5.354002
2.5045838	-22.477058	-8.599675
-17.249838	14.346551	5.4159493
-12.838126	0.33609405	-12.668144
4.3797064	-17.09203	-3.7390404
-1.8218325	6.51314	16.71193
1.964022	-4.1510324	-19.805508
-1.7227485	-12.471063	11.178103
-9.013864	-16.075762	-4.297548
19.669682	0.5390657	-2.274223
21.104912	-9.672612	2.1622298
-21.820965	-7.2669816	-5.141672
-1.2241578	9.960172	16.182585
-5.505372	12.965272	6.993963
6.6956725	21.703638	-5.4303803
-5.597233	-5.703507	7.374632
7.602083	2.2375336	6.7228217
0.6818157	-20.771593	-12.4913645
2.2741969	15.423903	11.904886
-8.146137	22.157143	-2.7142937
7.524706	-14.528373	16.731556
-15.14264	-9.625627	1.6870356
3.502878	13.365678	-16.642673
-3.9887583	-0.043165836	1.4253558
-8.59252	-16.173325	-5.0618596
-8.375952	-1.4557459	10.575058
-7.850802	11.936801	-10.28529
-2.7882388	14.836729	-7.0485206
-14.942645	-1.2180716	-1.9778368
14.0333	-4.7683845	-18.18455
14.087078	-12.954746	0.8702236
8.891236	-3.1142163	-10.993971
-12.4539385	-20.184927	-8.727651
-20.191656	9.393995	-0.6273625
10.274339	-2.68597	1.0865998
20.637695	4.368297	4.2487144
0.6569104	-20.88352	2.8317988
11.779434	14.342856	-12.346986
-6.5180283	-19.670631	2.3466086
-17.983019	-9.454839	10.90897
-1.4112979	-13.881435	-1.2482688
5.548027	-15.7598715	16.601974
3.7298412	8.351078	5.674604
-1.4265475	17.268038	13.836798
2.8434534	13.994102	-7.7318926
-10.387296	-11.191816	19.045872
-14.358952	1.274086	8.920567
-2.3343694	-9.2736225	1.916771
-6.7545147	-11.76669	-12.059923
2.2448137	7.6399264	19.028801
1.0366609	2.3880725	-16.668505
4.983149	18.7475	4.55423
-10.33353	-1.9654408	-18.12105
19.051317	12.404998	-3.6288555
-17.235207	7.673295	9.078212
-1.012168	17.097324	13.553128
3.4229753	-19.607107	-13.288565
-16.251575	-8.333876	15.36739
-14.1032295	-5.703013	-1.0642687
11.862117	10.19349	-0.07958745
3.4615664	13.025496	-16.524204
-24.660862	-0.2842399	1.6973574
10.326933	-0.032699116	-16.167213
4.932014	21.152344	-5.6346574
9.679696	17.78831	9.256915
-2.0490916	-10.230587	-17.14848
3.967657	7.4399223	21.611328
12.279675	-2.1544101	2.6401527
-12.68779	10.69079	14.248248
10.066755	14.658507	6.4553924
-6.766106	-7.3367696	17.009588
3.8577266	8.574768	-4.5016418
6.825009	-9.648908	-1.2650623
-2.336982	-8.766047	22.237368
-2.3598282	-10.743409	-5.629328
16.485563	-3.1896005	-16.941036
-12.572064	-19.516602	4.447208
1.4543083	-16.312994	-7.4330125
-20.192907	3.8335114	-5.418399
0.85472816	-1.137669	5.259751
-9.7346735	-15.708582	-4.4400115
0.060709517	10.590103	8.808637
21.326204	-11.507145	3.012025
-14.906569	1.3642629	-8.701978
-5.9046903	5.0140805	-18.870943
11.842893	16.996092	7.8461137
-4.193529	-0.5042489	-9.685667
-15.071465	2.23114	3.2288048
14.884696	8.238054	16.57697
-1.0250453	-6.67878	-11.345314
6.346853	10.271602	10.796077
-5.204534	6.4393644	11.369694
3.659169	7.8896213	-5.31333
1.9802663	0.67472905	-1.6471545
6.5454745	-3.8176668	3.3847914
-2.5327876	5.8415537	10.969882
3.4888284	-2.661064	-2.1512344
-16.991438	-13.942472	-2.6984956
14.232462	7.3585253	-7.7811427
14.453681	4.157008	7.0128775
-5.4211164	-21.178709	7.7993855
2.0904858	7.3989487	18.542562
11.954741	-2.024749	2.514195
-3.758066	-20.661865	-3.4589303
-0.75877714	7.365874	-22.616396
-8.062995	-7.3272004	14.690609
22.198076	4.248891	5.5374627
1.2783717	-16.208328	-6.3986692
-9.772147	-9.593927	0.6690427
-17.565577	6.84313	10.515219
4.2398	-23.959229	-1.1994438
0.5262975	14.914807	5.3875656
-17.51874	6.906996	10.36101
5.6527224	-7.686168	12.245348
-6.5099244	-11.977079	-11.825331
-13.877727	1.3499507	-9.16474
1.403615	-11.1946	-10.978628
7.8972707	3.6274855	11.138082
11.496045	-1.5714759	17.768354
-11.061377	6.293638	-0.11504838
-18.013433	9.110991	-1.9993105
0.115759626	7.4929566	9.210064
-0.49272427	-6.4207726	-11.8344
7.9859533	-15.2474575	-9.913868
21.000982	0.8457744	10.03585
3.0829287	7.803806	20.681156
6.441298	11.443125	-16.441488
6.5079803	-9.052549	6.4515877
4.068289	-4.238639	-12.353845
-8.590417	-0.40387762	10.409343
-0.0041963495	-11.855587	-11.509995
6.32016	-14.278486	-16.101278
14.155022	-2.3337522	1.9327282
9.193282	-1.218164	7.8742113
-9.574064	-16.38027	-4.797509
-2.786444	14.836675	-7.049074
-12.080682	-19.706757	-7.9468045
-0.6270102	-4.724129	-11.044859
-6.630621	17.432129	9.736556
-0.89985234	8.812889	-2.9380848
