X_component	Y_component	Z_component
3.5603437	-0.01929809	-0.609627
1.7906427	13.26002	-2.68244
16.868729	5.6618495	-16.323324
-0.38041133	1.2121488	-18.614819
-13.753131	-1.4279397	8.353302
-6.1340847	-13.571177	2.192682
4.7454433	9.734768	17.450335
-2.6009152	-9.980305	6.347428
16.572063	-4.6179347	17.43308
4.2290034	-4.617672	16.993456
0.3365117	-11.057834	-16.274837
16.049652	-5.2103577	0.68015784
11.069592	-11.743673	14.3417425
18.676474	2.566335	0.4349677
5.594319	0.689945	18.436775
-0.5446075	12.178486	8.539482
-0.8041106	0.26192296	-15.963295
-8.134174	-6.9500084	5.3612204
-3.6400087	0.770422	20.682322
-14.3685055	-13.614877	-3.5996609
-9.918232	-14.27897	8.084199
-7.3559265	23.228508	4.610172
-8.342881	-6.690704	10.278035
-2.9721394	-12.774992	10.729536
13.181211	18.972702	7.346973
-5.161861	13.645179	-2.2168746
-2.8163848	-12.582791	10.408246
11.193403	18.240263	-8.83099
6.440552	4.8974476	-13.745046
4.0951567	-2.763169	15.465966
4.8613434	7.4765935	-8.32922
0.033787202	-0.4474471	-14.459295
4.2745185	-14.503834	-10.313292
11.912136	-11.230236	12.629361
-8.776712	-0.073231444	-19.508823
17.183678	0.36075082	-1.7301878
4.5829835	-16.547577	0.28283712
9.117775	-11.172823	-12.73451
5.993935	-6.303106	-11.432709
0.3100404	11.324588	-18.488901
2.3225527	-7.693749	8.97977
17.91865	3.782254	-8.103659
5.7251487	-18.945677	0.8683768
-4.9931717	-14.310963	3.137332
4.198313	2.9419463	-4.2488384
-13.705378	-2.5183942	8.104616
-13.725832	-12.650904	4.499065
-2.9836907	18.205976	8.274452
3.584116	13.757395	-4.354062
-6.634984	7.9605756	-2.095382
10.709554	-13.167539	-1.7624875
3.4272056	1.6312063	-4.4747906
-7.9669666	-7.4953275	9.927698
-0.26762953	3.6295388	12.227772
-1.688952	18.670391	7.0922666
-3.5263305	-16.319382	-3.6473513
-10.881559	6.228485	12.926345
2.6120033	-6.8662353	8.652157
-2.4535491	5.192172	20.667929
1.1621404	-8.947119	-9.368883
-0.5449653	15.244377	16.153393
14.5421715	-2.7379901	-18.300562
12.355001	11.295829	-14.129249
5.6909184	-16.24462	-2.7998111
12.470843	18.406918	0.5939679
-22.776592	-1.7648693	2.8547945
8.307183	-4.019472	9.762668
-1.6881497	1.7411693	6.553878
-8.822974	-9.454306	11.58144
-11.05457	5.4749613	3.3097515
-11.679419	-3.40903	-21.562075
-0.35002583	21.606993	-8.782237
-3.0795355	8.323796	-9.833785
17.18962	5.010793	-16.383247
7.542977	9.263023	6.9919925
-7.2703447	8.510839	-0.58150095
12.841578	-18.916998	4.680881
3.8527832	6.3985386	5.5321126
2.3253129	-7.6932545	8.997483
-8.410016	9.426961	21.19285
7.4148335	-11.036776	2.5810528
-20.633911	10.099506	-1.2418919
-15.906853	1.639779	-2.3484404
-8.690767	0.20641504	-15.428894
11.846164	-9.43331	14.234546
5.514978	3.7403178	3.8929646
6.816244	0.0925503	19.305779
14.672899	10.120674	-5.515494
-3.018847	-13.992385	-3.8790638
5.0729027	-3.334367	16.130644
-6.1242986	10.77359	3.4005287
4.4201827	16.240553	-0.070997804
-20.840155	-3.0118291	-5.2891235
5.149231	0.41305703	17.82747
-3.314394	-15.357847	3.5826223
-1.0275284	9.685348	7.4263554
-18.898457	-1.2180578	13.098933
-21.77416	-2.523483	-4.7095566
-14.551018	0.5571892	-11.576602
-9.127307	-6.4777474	9.814691
-8.212989	17.65466	-4.9005175
4.3674994	15.825755	-3.2632284
-3.1317897	-2.379332	-3.006826
-2.8151722	-13.850548	-3.9386342
6.418883	16.11864	1.2498579
-19.525993	-16.148872	2.0949593
8.404248	0.7976505	2.4195516
-1.175905	-16.911041	4.3379683
-5.100328	9.08718	-10.403118
-12.1561775	-4.5548024	0.8436215
5.612481	-22.229324	6.694439
-0.6863118	-2.6655617	-10.161047
-11.747378	15.596231	-11.577471
-3.0136325	-16.699965	-3.2334647
-9.155907	5.330142	14.456862
-10.827652	-3.8089085	-21.742128
16.04926	-5.21039	0.6801099
-1.8218745	-17.774237	4.698484
-5.4625573	-7.901218	-21.446571
13.71124	-7.9357677	-14.151152
-8.585965	17.610596	2.8145797
11.814202	-13.893353	-0.598426
1.2071576	-1.3742441	-10.776091
13.319012	2.5748003	-12.910755
-3.2287474	3.796149	0.507674
15.853209	-11.388172	5.7333913
-6.188548	-3.8812149	15.77647
8.389971	-8.807042	6.763549
-21.56477	-2.7995594	-4.5599804
2.3035944	-7.071029	9.245856
1.6217074	5.9330606	6.3894444
13.575081	3.4277127	4.6661963
9.480916	8.264606	-4.857558
-2.600622	-13.842248	-4.2818894
-11.275221	-3.3044007	-5.9353666
16.530008	-4.4657836	17.443348
-12.330006	-7.7924314	17.542141
-12.3672905	-3.919792	1.1358805
3.6214862	-0.059044193	-0.6339535
-5.240764	8.675508	3.4053996
5.2015986	-10.659409	9.696517
-3.9068491	4.7051716	20.97861
17.44591	-5.8102427	0.6702153
5.4023714	-6.050467	-13.777052
-7.382004	12.482499	12.647492
17.884184	-14.418921	-9.7197695
-12.470298	-7.4778957	-5.34844
-10.8842325	0.35466343	14.154267
-2.674551	-12.813215	10.476982
-2.9406471	-7.607325	18.548702
-1.8312576	13.314036	17.072697
1.330855	11.947127	10.0681
-3.0791717	6.740342	-17.661657
-6.0749807	-13.607046	2.2480674
8.041876	1.8518745	3.6678293
-4.8326497	-6.2741737	4.3904576
-10.094421	3.0006895	-19.950798
-14.530357	-1.7954344	7.7973027
12.963042	-2.8737204	10.963787
-8.651358	0.3255484	-8.859966
-15.163252	7.651676	-1.8923634
-0.97775584	18.664097	-16.083395
-5.2250557	-7.895371	-21.486341
9.890573	-6.569009	-3.6438375
5.613497	-22.74128	7.278704
6.7828445	-17.168736	10.620724
-6.1065636	-0.60614336	15.085185
-2.0348384	-20.39224	-4.916759
7.8548155	14.679242	7.543357
7.4057574	0.8947815	3.6521285
4.812342	4.29151	-4.0207753
-3.1139688	8.660205	-10.7774
-6.727367	13.324931	2.8353171
5.9573383	-1.9204534	11.710085
-1.0225557	-0.98566574	-11.306085
-14.42689	15.139838	-9.150726
0.8379687	12.262831	9.728789
3.6043525	-12.848512	-12.114808
10.104387	0.4256352	2.1822815
-12.064806	-4.8166323	0.72019637
2.6953633	0.6785131	-0.27770698
9.093038	-7.054594	-2.6805446
-10.780227	4.7404795	-4.18498
-4.023022	-5.7962675	18.632257
9.522081	-17.200542	-12.379948
0.82473475	-17.553947	13.945373
19.10961	-7.974631	0.09653577
0.7127494	-10.228397	-17.485014
-2.7832735	-17.044243	5.1473293
-8.6953535	0.21941225	-15.433231
0.62086517	6.193853	-10.366799
-21.712109	-0.5238423	-8.563437
10.797207	-13.775454	13.971988
11.79283	-9.502869	14.249492
5.3132133	-19.336405	0.12576574
-18.510788	3.94703	3.6348357
5.175565	-22.266304	7.077871
-13.424457	-0.8820132	2.1851985
12.496443	18.41037	0.5878565
-14.101651	5.101353	14.274508
1.2301234	-9.139311	-9.307308
-1.0930458	7.9453135	-8.853772
-4.8590865	-4.1198835	2.9169264
-14.131153	-17.014439	12.36049
6.463451	11.390881	18.10738
-6.3285813	-4.3319516	3.938075
9.0932665	-7.0543947	-2.680443
0.078611	-19.132528	6.0492897
-17.799755	-5.6038704	-16.047787
2.1235654	8.475769	-8.419307
-0.9067436	3.5016253	5.4607687
-4.0462317	6.7716036	-20.930649
16.336168	3.1818728	-7.651122
-16.320768	-0.66206104	-1.7696314
11.525426	-17.738115	-12.218746
17.08047	3.2733693	-7.2599397
17.284027	0.034322165	-1.6918113
3.0953941	-7.040404	9.287215
-9.974531	5.8305655	-12.961796
-14.315988	12.507569	4.1273084
-3.7173991	6.0007505	-19.330732
-10.107737	-19.150696	1.185278
-10.381352	4.876675	3.9780793
12.518369	10.840632	-14.400027
10.611958	-14.522404	13.753301
6.5134716	-4.408269	-9.254601
-4.0462317	6.7716036	-20.930649
-0.2938736	22.009281	-8.552782
2.8547246	1.7629495	-23.929605
-5.967305	11.139018	7.2847996
12.488216	18.409214	0.58984435
-7.4780316	12.0547905	-18.488068
-6.039591	13.445301	3.926446
-12.408019	-7.6345735	17.447386
-12.744365	-11.633251	4.634195
-1.8962076	0.07509374	6.2309484
17.097782	5.058773	5.2896366
-6.323623	-3.4006028	14.37627
-8.69033	22.300623	5.8910985
-11.945171	-17.95572	-1.6523824
-0.8515599	-1.5007025	3.8988123
-7.0505867	1.6931006	18.740963
-4.1506047	3.2386985	1.6917391
-20.757793	-3.6518114	-4.283117
-14.3778305	13.154237	3.577274
-9.411442	8.667664	7.086637
0.22630168	5.0645213	17.64405
0.87124264	-0.7972259	-12.023575
-1.3830738	13.969056	0.018871114
7.5578675	-11.294048	2.778788
-15.178223	-7.182296	14.270315
5.8652687	-6.5173798	-19.968992
17.383924	-11.241489	-7.789453
-0.54962784	-11.614327	17.236813
11.133779	-5.570786	-8.822972
1.5553418	-12.9847555	10.591437
1.7226729	5.8322473	-1.5932055
-1.1345835	-11.585734	0.6825022
-11.887766	-13.103638	5.5322843
-11.74753	15.59691	-11.577552
-10.697564	4.993114	-4.6894493
18.195747	2.872416	-9.065832
-22.713266	-1.6669778	2.153345
2.7029881	-12.31359	-13.051043
-15.696705	2.18965	3.0800927
-10.642534	-3.6254954	-21.76319
-1.3986332	13.972479	0.04865416
19.224909	-8.118338	-0.03965859
2.4953048	-11.681945	4.5937843
-11.994207	-3.218903	-21.492153
0.6830634	-9.239873	-17.380136
-19.64937	-10.8539295	3.7815082
15.389443	4.4783063	5.7413316
-8.310905	17.695942	-4.448874
10.400366	-12.21088	7.6039114
-0.11348251	-10.009065	-17.924793
16.720709	3.818293	-7.680425
-2.09006	13.55915	16.635883
-11.018797	3.0362732	-1.9354931
10.881485	-13.298042	-1.4924532
16.044836	-2.919303	17.574818
0.48544633	15.186436	-5.607698
-14.079397	-6.343089	-10.36989
1.0032864	-7.8787165	-9.533349
6.3301587	9.092443	19.008928
19.94019	-8.440349	-0.80169487
-11.4612055	-6.408755	0.03768689
-18.4561	-11.44766	-9.481517
-8.312071	-11.405625	-8.20688
6.891529	8.602925	-4.966134
1.6101431	8.948423	-9.063638
-4.1216407	3.0430877	1.6145684
-2.3258548	-0.8166476	-12.730189
3.0601661	-3.4401855	20.59908
2.610214	-12.260739	-13.146464
10.828946	-6.0287776	-8.468733
-6.4595485	11.815355	11.035796
8.665784	0.013506958	2.893133
-2.7217922	-9.711579	-9.419456
15.691746	-15.523504	-0.14292257
-9.236268	-12.434024	9.393872
-4.7763247	1.9285595	20.800236
6.3676972	-15.954096	7.042028
-4.7166815	7.414387	15.068682
-6.7649403	-6.631192	6.6688113
9.601123	13.950558	7.369584
16.91949	5.55901	-16.333113
-2.0849638	6.9001784	-10.13438
1.5218035	-9.520433	-8.979256
13.033803	8.358061	15.604019
4.920651	-19.272837	-0.00515385
-6.2954264	5.4262776	7.6042285
15.175438	-4.234502	7.1998305
-3.0803843	-13.022501	11.072801
-9.633893	12.219846	-16.459862
7.433531	-0.34651718	-20.044466
-1.4255875	17.057652	10.694396
-2.6871734	-0.33413103	-11.606709
12.281582	10.721011	3.1652403
-5.161305	13.646243	-2.217448
9.993041	-17.638609	-13.463135
-22.410479	-10.752943	-2.2579284
-11.846621	6.3734603	1.888534
-6.6942472	1.7806647	8.839261
7.681666	-11.614274	2.902164
-8.397978	-6.92157	9.1830435
9.676625	6.641147	0.034919124
-7.491731	12.0261755	-18.453732
-7.4974093	-21.803173	7.8828626
5.8998575	-0.13143688	17.688984
-15.163089	7.651553	-1.8918127
-5.9670544	12.733073	7.270676
0.6875181	4.302274	13.3059
-5.790811	-6.038643	4.345167
14.499339	4.3510904	5.3799605
-2.8324497	-1.8770195	-11.150139
3.9673643	-3.6775556	0.5179746
-20.847439	10.216277	-1.2622037
8.226086	5.904057	9.900278
-3.11594	8.287814	-9.790945
-2.4096553	-13.588088	-4.4113703
2.578504	-6.4008265	8.49831
8.302124	1.0051756	2.0651262
24.215214	3.4252377	-1.0059515
-2.7241893	-9.705645	-9.424613
7.093484	-8.283024	-20.2156
2.2915773	-12.122533	-13.406037
-7.080663	-2.089224	-1.2388066
13.030369	-18.890604	4.5054736
0.50757647	0.7714381	-13.673832
6.192936	-2.3557327	11.303277
-1.0436308	-18.883308	-1.4410326
6.2448997	16.379631	1.2182573
13.898728	2.6290545	3.6521811
-6.4401517	10.675014	2.856294
13.563397	-7.923108	4.6402674
-2.9409552	-20.738998	-2.6816723
-13.52012	-8.662834	-10.683041
17.946707	11.4645405	9.477994
13.662808	10.000309	-7.333053
0.8851444	1.0460368	-4.839779
-7.7192726	-5.550826	-13.796406
-16.22942	9.06389	-12.242084
-6.8197045	-14.097376	-18.056566
-9.1596	-20.656597	2.348714
-14.434487	4.8959084	14.116141
-3.5227356	5.603037	-15.674954
20.073624	-5.4674344	0.85560536
13.152287	19.031096	7.368689
-6.280344	-16.751879	-8.382829
17.846693	-3.5069175	-5.646292
-0.44849208	8.655355	-10.097279
12.712342	2.752643	13.379472
-13.630501	5.086277	18.44739
-9.743796	17.69947	13.372551
13.123945	3.0183342	4.0983105
-5.8565764	7.5135016	-2.2773194
-0.68295217	-0.9561021	-11.357651
0.8797809	11.62969	-20.058386
6.1223173	16.74204	1.2302555
-13.352296	-11.141899	4.1915965
-13.319341	12.538022	4.2594914
-21.278543	-1.1410165	-7.195559
7.6117415	-11.429181	-15.419501
9.09314	-7.054505	-2.6804805
-17.488955	9.765344	13.711848
-6.819567	-14.108776	-18.061907
5.977858	-8.248062	1.6166927
5.728345	-10.423387	15.732363
-6.494262	-3.5070984	-2.7619383
-4.7198334	7.4120364	15.083589
-3.8531451	-3.7871988	2.916612
2.9546893	5.810371	4.3451505
-20.621256	-4.2682915	-3.4478664
16.375835	9.900374	5.751405
-22.22456	-0.5905054	-6.7051325
-7.974128	-6.348518	9.409075
-15.983367	-8.007777	13.171928
-4.945133	-2.0774648	-2.5584493
10.8137245	-3.091369	12.243901
-1.8697553	-2.73254	-22.32933
9.395012	8.271873	-4.8657904
1.0491939	-0.07052191	-10.174906
6.6842527	22.17646	-4.5630856
17.714258	10.260309	-11.864529
-20.846308	10.217882	-1.258503
8.5793295	-3.957493	10.831492
5.3165393	18.324938	10.47259
-10.901599	6.230244	12.919833
8.332567	-17.052832	12.159924
-19.60444	3.6295257	-3.4856176
17.063745	8.869304	-1.9855311
7.952892	0.08236063	17.693874
1.0023338	-11.909139	-5.341552
-11.591512	18.263012	-2.5550501
-8.355011	-11.995196	0.33252966
-9.452811	1.533641	12.559917
11.277866	-13.567841	-1.0349364
-7.9387994	0.44558734	-16.018469
-3.669346	6.233683	-2.1566052
15.0120735	3.6066608	5.833769
6.404988	7.2881927	16.728096
13.168496	-18.930012	4.6361156
10.565997	1.6448389	-4.655806
-21.642048	-2.7993345	-4.4532967
22.982012	6.297163	7.5330186
8.085026	-5.875295	3.9150083
17.30717	1.294782	11.446707
-11.261326	6.0764346	-13.91796
1.333343	11.864824	10.065737
-14.919637	18.94996	3.1245184
8.285949	1.0053073	2.066731
-18.314877	-11.9628105	-9.471065
8.65973	-0.19400854	-4.915189
5.2255855	17.841516	8.443396
6.4264894	-3.3451612	5.6063347
0.7122909	12.295541	9.63288
14.666706	-9.448105	-3.3794098
-9.157758	11.005295	-10.099822
-2.6040998	-11.007052	19.040785
-10.945044	-3.9667492	-21.731419
5.486457	-11.965789	15.486803
-6.483632	-15.527733	-10.316796
11.310004	17.593592	-9.809822
15.418935	12.525183	6.6283526
6.2588124	-18.853199	-0.48897594
-1.1095579	0.10033348	4.4124227
-9.4585	5.429933	-6.6901593
6.7035365	-3.6361887	5.5484166
0.038272794	2.665469	17.243008
-19.598965	4.34783	3.4890385
17.897942	-14.10173	-9.742556
11.461256	18.27637	0.92987514
-4.9636316	-4.677701	13.141421
18.114433	4.466634	-6.7603006
-3.5397985	-13.613059	18.854956
9.4380045	8.267634	-4.862191
5.516459	17.938683	10.77753
7.028409	5.066437	16.686378
22.915594	5.185041	9.007225
-11.41764	11.500926	-17.101377
18.183424	1.2741526	-0.43743885
-1.6255649	14.2014	17.431322
-7.190591	1.2392601	17.998713
-0.24716882	21.983032	-8.334834
20.232416	-3.8830023	-13.133667
-17.3003	-3.888515	-15.333903
-14.356684	11.997386	5.164031
-23.012043	-2.2364006	6.1877723
3.3478887	0.79197836	-23.412853
7.8171268	-6.105498	3.4611423
-8.451543	0.68523395	4.631641
-2.0368261	18.14996	8.68631
-10.111927	6.86323	8.830547
0.20672509	8.6654	-8.51677
7.427403	15.525648	14.923088
-4.986634	-3.737731	-4.532864
-13.713088	14.253753	11.023253
-3.8779666	6.946855	-1.2812523
-15.965385	10.665445	12.535714
19.328152	5.6499453	-6.000895
-1.0562152	13.809865	-2.9664907
4.0723014	-2.7812026	18.95813
-0.02215854	-9.631953	1.154298
-20.108547	4.4903493	3.3202631
2.097101	-7.114598	8.114135
0.39156806	-10.112624	-17.73379
-6.3514833	-0.561919	18.197254
-0.8880268	-3.5232694	-3.1392882
-3.5251412	5.596132	-15.663937
7.20695	-10.675346	2.4018564
-8.192138	5.2288218	-7.227548
18.41922	14.268021	-6.935307
-2.216736	-0.59556323	-11.329145
-3.5545352	3.5245118	1.0038128
21.548462	-6.222146	0.43191397
5.441692	3.4366071	-6.0948524
-10.555946	-2.7945974	-6.8079658
17.345377	13.863452	-0.942164
15.714958	-5.0719724	0.6767103
-8.763044	-21.527628	2.7157257
2.4007633	11.16632	10.797586
-6.991327	-14.326976	-9.857104
3.1589582	9.090789	11.48321
6.4777727	-4.53648	-9.2978945
-0.6615218	-10.872528	-17.043568
1.066239	11.971794	-19.82964
5.7207093	0.4360923	10.013573
3.1629486	-10.315698	10.232749
0.5281903	12.136324	-16.930754
-15.505498	18.93293	3.16352
12.716241	3.139471	13.045049
18.25486	14.368247	-6.987978
-4.9152813	14.398712	-14.118835
-7.4467397	-6.2945204	7.180802
0.32624158	3.7003183	15.357918
9.093292	-7.054371	-2.6804025
-13.759096	-6.7321596	15.975436
-14.0794	-6.3430886	-10.36989
6.1205707	-6.878316	-20.099564
9.105919	-11.164324	-12.839989
10.66865	1.7159466	-4.750636
11.626598	-3.810548	18.950827
16.44684	-10.707492	5.9155507
-0.06602375	-17.878021	13.657266
-17.754198	-6.3332725	-3.6493883
9.357246	-11.34618	-10.759966
4.6749535	16.337742	-11.3701935
22.400711	4.774655	9.933036
-22.20984	-0.9619023	-6.2977023
9.976635	-12.322845	-4.8078575
11.915094	13.352431	8.693152
-19.91249	9.751151	-1.0978589
5.1437774	0.76919365	-16.66756
13.127647	-14.389208	-3.097595
1.6363081	-11.899627	-5.352719
-1.4879625	-12.670219	-4.8763227
10.76667	7.068897	-9.863694
-3.0659897	-0.21431221	20.409449
6.584065	3.7580028	10.825946
-0.51113737	-18.050072	13.503197
-4.3593993	-15.647235	4.417265
1.0088778	4.910848	12.475355
10.371973	-12.87269	-2.5339673
-3.92211	11.640554	-3.752163
-12.675104	12.020317	-5.330903
5.3464346	-8.893622	-5.9554453
10.734511	4.4278913	-2.647053
-0.012184795	-10.911443	-17.103767
-16.486431	2.1281972	-17.866974
-1.1250852	22.319347	-8.206589
-13.27553	6.2314706	8.892096
6.9121313	8.599454	-4.96621
12.563285	-13.292319	8.422117
2.4634547	1.1618009	-4.64117
10.0893345	-12.520754	-3.8642147
18.077358	14.223788	-7.092426
4.110447	-3.6258285	0.45665807
-13.258711	6.234118	8.891218
-10.276762	-2.3606212	-7.1773343
17.66573	15.62265	-0.42832986
-12.133031	17.374424	-11.803108
2.4996095	11.017505	10.869852
9.677577	-16.136055	13.081618
-8.304311	-15.62588	-11.3558445
-4.0462103	6.771556	-20.930588
-9.490486	-20.016764	3.1122885
10.542144	-6.6073174	-7.875223
6.60109	14.012616	-4.8203297
6.247341	16.455042	1.2212279
5.6191673	-2.6896756	17.318209
-12.93512	6.9302993	1.1309023
20.145401	-2.0546885	-13.798062
-18.132233	-5.76384	-4.2066245
5.614323	-3.3449078	18.396109
-12.746262	-0.054184478	7.9068294
9.320618	-17.777733	-12.716137
0.48668516	-19.361776	-13.336577
4.351223	-0.73772967	-0.8529032
8.607108	13.62308	-5.845054
-9.421612	11.033648	-10.042436
-14.99963	12.132066	4.5520525
-3.022616	8.50791	-9.408998
-23.663168	-5.471667	2.6785362
-1.9758903	12.595486	16.535255
-3.6117275	5.4358745	-15.359076
8.141287	7.469212	8.816298
-14.572245	4.693555	14.78266
11.537645	-3.8953497	18.962578
-0.6943399	-0.12365698	4.709455
-8.118641	-6.6162896	-14.20243
-13.762402	-0.20226657	2.3546333
-8.451701	0.6872836	4.633813
-3.3832557	5.3941307	-18.467825
-6.674816	0.9285609	-1.8687544
-17.090267	-1.1701171	10.858962
-8.457827	-0.8156218	-8.5921545
7.506866	-12.211247	-15.220571
-7.4972315	-21.80335	7.8829827
-5.4198856	-3.277644	13.288048
5.2625875	17.582191	9.481152
-11.574653	6.092395	13.105302
-1.5889581	8.128746	-9.6262
-0.14125344	-0.4309733	-12.671582
10.845351	-12.958576	8.764107
18.011702	14.332794	-7.1004558
1.6752155	-11.826734	8.603483
0.3046919	-11.3421335	-14.480421
0.005714096	-6.390573	-4.7018857
-8.40128	-6.1839685	-11.982042
-3.5116987	5.692628	-18.946178
15.869832	-12.224693	6.451394
-17.826368	-5.621675	-16.02044
-12.750638	-0.53345704	7.4938183
16.141237	5.090552	5.584379
-1.7113354	3.8851883	5.669727
-3.9519293	6.3307033	-18.988083
8.807844	-1.1462828	-4.5570765
-7.355764	23.227568	4.6130586
6.215011	-5.720343	-10.224532
3.475433	-9.392694	21.799646
17.627443	0.052599154	-1.4722555
-9.634066	12.21984	-16.459883
-0.96969193	-0.117310174	-11.119215
-1.2498864	-21.186647	-1.3577251
-13.930146	-10.69719	3.9853783
-3.5388541	3.3205543	0.91136897
6.7077227	-15.635598	6.308617
-17.543243	2.8225834	-3.3268626
-1.4905626	-13.627974	10.50882
-13.359377	12.518113	3.4153857
13.027463	8.351442	15.597804
0.24382304	-8.980065	0.5810096
-21.132149	4.7085185	2.7693012
-2.0690577	2.542227	5.704642
3.2242844	-7.911552	9.227324
-7.760225	8.851011	-1.3878218
-0.84813845	-1.3939371	-14.715283
-7.8427587	11.589547	1.3962411
-9.452532	-20.096779	-4.5129576
-16.209839	2.018599	-2.6462276
-18.788967	8.259068	-8.366315
-17.127832	10.268491	6.8258295
-3.51908	-0.19636169	20.450296
-4.985535	-3.8117073	-4.7665086
5.4295616	0.7368179	10.494031
2.0461354	12.913508	-4.2513256
-0.56505895	4.340338	5.4672914
-13.53068	-0.64786184	2.2451088
14.516021	-3.1602197	-18.932714
8.158964	10.362746	-11.737227
7.394381	-11.000394	2.5610788
-12.667898	-8.247674	-5.2552466
-3.9477258	-20.434698	-3.487958
-3.0149827	10.857456	-3.8003032
-4.7020864	-4.650457	12.9631605
-7.4917307	12.026182	-18.453733
1.1032482	1.4146403	-12.028281
12.042647	-4.5983014	-9.393282
0.07162477	-0.96575814	-11.746198
-4.0462103	6.771556	-20.930588
1.066417	13.202129	-15.961307
-8.833176	0.18620399	-15.371095
9.475254	2.394387	-18.753561
4.9928317	-5.3905606	-15.149246
-6.2962775	19.57064	12.813289
6.0178766	8.324111	19.505383
8.816124	-11.057992	-18.350693
-20.348568	-12.040586	3.7509215
0.67639065	4.376887	12.849812
1.3045855	-6.9923043	-9.288116
-13.212795	6.220791	8.86518
-15.76875	1.2485387	9.589403
1.378386	14.463871	4.040319
3.2503314	1.4888427	-4.5225444
-19.622684	3.6358678	-3.4831262
-6.465428	-15.5479765	-10.454023
6.9094753	5.800403	16.657583
-1.2516854	14.420292	17.772097
-14.602709	13.803683	3.0262728
16.629406	-9.545537	-4.932841
-2.887765	-5.493167	3.4945958
18.173723	5.1157513	4.185525
8.394081	0.25920057	-11.431677
8.7209215	-0.34632424	-4.537931
0.79772	-0.842699	-11.308271
5.4566474	10.29191	19.800169
11.760061	-19.166033	-5.752578
-10.222283	3.3367946	-20.12776
11.2041645	18.372944	-8.594941
2.262822	22.060331	1.705395
-15.659046	11.465524	4.7329755
10.121826	-12.565506	-3.6830769
2.087439	8.060416	-8.758174
-7.4177117	-6.8483744	7.9664197
20.28802	-2.26337	-13.586021
-5.51466	7.3463426	-2.277326
2.6967165	2.3620589	-0.010412576
-12.921586	-0.81756103	16.909246
-14.426889	15.139827	-9.150715
12.654538	-12.308507	6.469473
-13.114664	-1.6608688	1.9723879
11.95094	10.02851	2.7888541
6.6131206	10.187834	3.4263499
22.052217	-8.720497	0.44015983
13.157616	18.62268	-5.9193907
-9.151209	11.005351	-10.101208
-4.3859477	15.364126	-6.6131105
5.0508256	-2.2905333	15.913923
-1.8939717	-2.7057607	-22.349825
17.496698	11.121322	-11.298202
-18.143305	-9.847255	4.3210106
10.562273	-6.5537095	-7.9413238
-3.134549	-15.658287	-3.0029767
4.679446	17.650284	8.211842
1.4251866	-11.692391	-14.108492
-6.408287	0.11156964	18.70177
-0.42771038	1.0997972	-18.446789
-4.4811144	-4.639649	18.819422
-4.078004	3.1682405	1.590793
17.78022	13.242327	5.70414
-6.0258	-17.73953	-9.806645
5.0564632	18.196508	8.14009
-9.162591	4.8794475	14.334267
-10.044414	-1.9570457	-8.36996
0.99570954	-7.6913676	-9.540354
10.347432	-4.130334	-16.237923
9.525989	-11.508691	-9.605305
2.3261654	9.115906	-9.896268
16.24447	-4.3468375	8.418772
-3.201747	5.2813053	20.777613
10.062556	-12.482415	-4.024145
-1.1484727	1.2875109	12.150255
3.982052	-13.248644	-11.514246
-3.0601113	-7.2299685	18.108627
-9.634122	12.219844	-16.459887
-0.99795955	-22.178482	-5.2567725
5.921853	-6.5970836	-20.006216
0.19429235	1.2043376	-4.85979
-22.576687	4.596238	-0.80544144
1.8926771	5.077106	-0.73381865
-13.850305	-0.04739281	2.392576
-13.703131	14.255141	11.025604
-8.338942	10.786314	-10.282453
-13.719986	-11.372858	4.0600348
6.7437716	8.628224	-4.9628057
-8.82303	22.321556	5.6971316
-0.53509784	0.08094694	-15.760884
-8.133529	-5.4676986	-12.225486
12.470465	18.40688	0.59412456
-1.7440354	17.281343	10.131997
7.043921	3.0492523	17.087528
3.4640875	16.65779	-9.469921
-8.809248	22.319435	5.717127
-12.170858	3.9878163	-6.4520984
2.9407268	13.323949	-3.779586
19.290745	3.8422036	0.7436941
4.875709	-18.700035	0.9401422
-6.296277	19.57064	12.813288
-1.6933727	1.9433568	-5.058931
9.058853	6.2684817	7.502383
-9.207576	-6.9081044	-13.509398
-8.458473	10.650028	-0.024072384
-7.433659	-6.6866345	6.435213
11.474674	10.459099	17.088333
-9.41257	17.02378	-3.6277413
6.4452443	21.041586	-4.4983993
-5.785904	13.2108135	4.7081633
1.9615908	-2.4353	18.14143
-13.300696	12.557299	-5.882139
-3.762226	6.4910088	-18.253685
-1.6058853	10.26788	6.268682
17.43496	12.718854	6.115263
15.896421	-7.812892	-14.736148
-14.30394	0.68193173	2.5762198
-10.078163	-8.676222	10.153073
-21.256044	1.2044917	-9.333963
-2.7912862	2.4198148	-5.510584
-2.3667018	-13.538228	-4.4362283
-7.8927164	-6.92956	7.999805
-1.4572288	15.059873	-7.6224823
8.341526	1.293258	-12.242824
-12.903826	-11.458703	4.550951
-2.2483978	20.258839	-8.522555
2.3507996	-12.344961	3.7743564
-8.386184	17.795122	2.9611373
9.257919	-11.2727785	-11.478622
-12.903652	6.164084	8.7281685
10.776795	7.0819583	-9.8589
-1.4314625	-23.237677	-3.57832
2.970655	5.673048	4.8581643
-16.80886	-7.362743	-1.8987403
5.495658	18.099436	8.761262
-6.1747346	4.4721155	7.7250323
